grad,area,height,recall,precision,fscore
5.4,16,6,0.9281984334203656,0.9162371134020618,0.9221789883268483
5.5,16,6,0.9236292428198434,0.9164507772020726,0.9200260078023407
5.300000000000001,16,6,0.9347258485639687,0.9150159744408946,0.9247659024862771
5.6000000000000005,16,6,0.9151436031331592,0.9175392670157068,0.9163398692810457
5.7,16,6,0.9099216710182768,0.9195250659630607,0.9146981627296588
5.9,16,6,0.8955613577023499,0.9208053691275168,0.9080079417604237
5.800000000000001,16,6,0.9007832898172323,0.9193870752831446,0.9099901088031651
6.0,16,6,0.8864229765013055,0.9250681198910081,0.9053333333333334
6.2,16,6,0.8772845953002611,0.9307479224376731,0.903225806451613
6.300000000000001,16,6,0.868798955613577,0.9333800841514727,0.8999323867478026
6.1000000000000005,16,6,0.8805483028720626,0.9284239504473503,0.903852596314908
6.4,16,6,0.8570496083550914,0.9325284090909091,0.8931972789115648
6.5,16,6,0.8505221932114883,0.9340501792114695,0.8903313973351554
6.6000000000000005,16,6,0.8439947780678851,0.9362780593772628,0.8877445932028836
6.7,16,6,0.8387728459530026,0.939327485380117,0.8862068965517242
6.800000000000001,16,6,0.8322454308093995,0.9402654867256637,0.8829639889196677
6.9,16,6,0.825065274151436,0.9425801640566741,0.8799164636268709
7.0,16,6,0.8178851174934726,0.9428141459744168,0.8759175113596644
7.1000000000000005,16,6,0.8054830287206266,0.9434250764525994,0.8690140845070422
7.2,16,6,0.7976501305483029,0.9429012345679012,0.8642149929278642
7.300000000000001,16,6,0.7885117493472585,0.94375,0.8591749644381224
7.4,16,6,0.7800261096605744,0.9431728492501973,0.8538763844230082
7.5,16,6,0.7715404699738904,0.9440894568690096,0.8491379310344827
7.6000000000000005,16,6,0.762402088772846,0.946515397082658,0.8445408532176428
7.7,16,6,0.7552219321148825,0.9468085106382979,0.8402323892519971
7.800000000000001,16,6,0.7473890339425587,0.9470636889991728,0.8354615103976651
8.1,16,6,0.7225848563968669,0.9485861182519281,0.8203038162282327
7.9,16,6,0.7362924281984334,0.9478991596638655,0.8288023512123438
8.200000000000001,16,6,0.7134464751958225,0.9479618386816999,0.8141527001862198
8.0,16,6,0.7297650130548303,0.9482612383375743,0.8247879011434894
8.3,16,6,0.7003916449086162,0.9478798586572438,0.8055555555555556
8.4,16,6,0.6892950391644909,0.9487870619946092,0.7984877126654064
8.5,16,6,0.6808093994778068,0.9481818181818182,0.7925531914893618
8.700000000000001,16,6,0.6703655352480418,0.9491682070240296,0.7857689364957918
8.8,16,6,0.6684073107049608,0.9499072356215214,0.7846743295019157
8.6,16,6,0.6781984334203656,0.947992700729927,0.7907153729071537
8.9,16,6,0.660574412532637,0.949343339587242,0.7790608160123171
9.0,16,6,0.6533942558746736,0.9488151658767773,0.7738693467336684
9.3,16,6,0.6318537859007833,0.9471624266144814,0.7580266249021143
9.1,16,6,0.6462140992167101,0.9482758620689655,0.7686335403726707
9.200000000000001,16,6,0.6403394255874674,0.9478260869565217,0.7643163225555123
9.4,16,6,0.6259791122715405,0.9504459861248761,0.7548209366391184
9.5,16,6,0.6135770234986945,0.9494949494949495,0.7454401268834259
9.600000000000001,16,6,0.6024804177545692,0.9495884773662552,0.737220447284345
